Stimulus,Emg1,Emg2,Emg3,Emg4,Emg5,Emg6,Emg7,Emg8
0,-2,2,-5,4,7,3,2,0
0,-4,-9,2,-9,-7,-4,-4,-2
0,-2,-2,3,-2,-3,-3,-1,-1
0,-1,-13,-11,-3,-6,-6,-4,-3
0,0,-4,-10,-4,0,-2,-1,-2
0,2,9,6,1,1,5,3,0
0,-2,-3,-14,4,1,-4,-2,-1
0,-1,0,18,10,4,1,0,1
0,-1,-2,-19,-10,-7,-3,-2,0
0,-1,2,-1,-3,-1,2,1,0
0,-1,-19,3,4,2,2,2,-1
0,-1,35,5,-7,-2,-3,-1,-2
0,-1,-5,-20,-1,-5,0,0,-2
0,0,-1,-4,-3,-2,-5,-3,0
0,1,-2,-1,-7,-7,-4,-3,-1
0,-1,-1,-8,-4,-1,-2,-3,0
0,2,3,16,2,-1,3,1,1
0,1,2,8,17,10,3,1,-1
0,-1,5,-11,-11,1,-2,-2,0
0,-2,0,1,0,-5,-5,-3,-1
0,3,3,6,-1,0,0,-2,-1
0,-1,-5,-4,2,1,1,0,-2
0,2,-1,2,3,0,2,1,3
0,0,-11,-1,-3,-1,2,1,0
0,0,1,9,1,-1,-2,-3,0
0,2,7,-4,-6,0,1,-2,-1
0,0,-5,-10,0,-4,1,-1,0
0,1,-2,-4,-5,-2,-2,-2,2
0,-2,15,10,1,0,1,1,-2
0,-3,5,6,0,-2,-1,0,-3
0,-1,1,3,-2,0,0,1,-1
0,-2,-3,7,11,6,0,-1,-3
0,-2,-2,-14,-14,0,0,-1,-2
0,4,-4,0,-6,-3,-3,-3,1
0,-6,-1,2,3,1,1,0,0
0,-4,-2,-1,-4,0,-2,0,-1
0,-4,-4,6,5,-3,-5,-5,-4
0,-1,-9,-3,4,-3,0,-1,1
0,4,10,-1,-7,7,3,2,2
0,0,-19,-8,-2,-4,-1,0,0
0,-1,-1,1,4,1,-1,1,1
0,-2,2,0,2,2,0,-1,-2
0,0,4,5,6,0,2,-2,-4
0,-1,4,0,0,3,0,0,-1
0,1,-8,-6,-5,-7,-2,0,2
0,-1,-5,-4,-7,-4,-3,-2,1
0,-4,3,6,0,-5,-5,-4,-4
0,0,-8,-9,-9,-2,1,1,0
0,-1,-6,-1,7,1,-3,-2,0
0,2,0,7,6,5,2,3,2
0,-2,8,-2,-8,-5,-3,-4,-3
0,0,-9,-5,4,3,3,2,0
0,1,10,15,-5,-3,0,2,1
0,-5,-15,-11,-8,-5,-3,-3,-2
0,0,-16,0,-2,-5,-5,-3,-3
0,4,13,8,7,13,6,4,5
0,2,-8,3,2,5,0,-1,1
0,0,5,-3,-2,-2,0,-1,-3
0,1,1,2,3,-4,-2,1,1
0,-1,-1,-2,2,-4,-2,-2,-3
0,-5,-8,-3,-2,-2,-1,0,-1
0,3,25,5,-2,-1,2,2,-2
0,-2,-6,-10,2,4,0,1,1
0,0,-5,1,1,-1,1,-1,-2
0,2,19,-6,-2,-4,-1,-2,0
0,-4,-4,5,-3,-7,-6,-3,-2
0,0,-9,-7,0,0,0,0,-1
0,-3,-5,-2,-7,-4,-2,-3,-1
0,4,4,7,13,6,5,3,2
0,-3,-12,-3,4,5,1,0,-2
0,1,7,-5,-6,-2,0,-2,2
0,0,12,7,-4,-7,-4,-1,-1
0,-1,-9,0,13,4,-1,-2,-2
0,-1,-4,-16,-16,-3,2,1,2
0,-1,-1,4,7,8,3,1,0
0,-1,-1,-2,-2,-6,-4,-3,-2
0,-1,-3,2,-8,-8,-2,-1,-2
0,-2,-4,5,10,9,2,1,2
0,1,13,7,0,-5,-2,-3,1
0,-4,-11,0,3,1,1,0,-1
0,-4,-3,-3,-1,5,3,-1,-2
0,-1,6,-2,-6,-6,-6,-4,-1
0,-3,-22,-11,-9,-5,0,0,1
0,3,-4,4,5,3,3,1,1
0,1,10,9,4,5,1,-1,-2
0,0,-4,-3,7,-4,-3,-2,-2
0,2,20,15,3,1,-2,-5,-2
0,-2,-5,-25,-12,-1,0,-2,-1
0,-2,-7,-15,-12,-4,-3,-2,-1
0,-2,1,12,2,-2,-2,-1,0
0,-1,-6,-8,-3,-2,0,-2,-2
0,0,6,2,1,-4,-3,-2,-2
0,-7,-18,-1,1,3,-1,0,1
0,-1,10,14,5,2,2,0,-3
0,0,-2,-10,-2,0,-1,0,-2
0,1,5,7,0,-1,1,0,0
0,1,0,-6,0,-2,-2,1,1
0,1,1,-6,-9,-5,-3,-1,-1
0,-3,-6,3,0,7,2,2,-1
0,-1,6,-6,-2,-1,-2,-2,-2
0,1,5,0,1,-4,0,-2,-1
0,0,-7,-9,-4,0,-2,-1,1
0,0,9,10,8,-2,-2,-2,-1
0,1,3,-2,-13,-3,0,0,1
0,-4,-10,-1,1,-4,-2,-2,0
0,-2,1,-16,-4,3,2,0,-1
0,0,7,7,-2,1,-1,1,-3
0,-3,-8,2,8,0,-1,-2,-1
0,2,6,6,-4,0,-1,-2,-1
0,-4,-5,-11,-16,-10,-4,-4,-4
0,-1,-5,-14,-8,-7,-3,-1,2
0,-4,-14,-2,10,4,-1,0,-4
0,1,3,-4,-15,-7,-1,-1,0
0,1,1,4,7,4,0,2,0
0,2,5,2,0,-2,-2,-2,1
0,-1,-4,-2,-7,-1,-1,-2,0
0,0,0,4,16,4,1,-1,2
0,0,1,-1,0,-4,-2,-4,0
0,-4,-5,-1,21,18,7,1,0
0,-1,9,15,4,-2,-3,0,0
0,-2,-11,-29,-16,-6,-3,-2,-1
0,2,-3,-3,-5,2,0,1,-1
0,0,-9,-1,-5,-8,-4,0,-1
0,-3,0,0,-7,-6,-3,-3,-1
0,1,1,7,5,3,-1,1,-1
0,-3,-15,-20,3,-1,0,0,-3
0,-4,3,0,-11,-6,0,0,-1
0,3,1,2,4,-4,-1,2,1
0,3,16,15,13,10,1,-1,1
0,-1,-13,-13,-12,-6,-2,-1,1
0,0,9,13,9,3,-1,2,1
0,2,-6,-10,-4,-2,1,1,1
0,-3,-2,4,6,-2,-2,0,-3
0,1,-4,3,-7,-5,-2,-1,-1
0,-3,-1,-4,-2,3,-2,-2,-4
0,1,2,2,5,9,4,1,-1
0,0,-9,-14,-2,0,0,0,-1
0,-2,4,0,-8,-4,-4,-4,0
0,0,-9,-5,-7,-11,-3,-2,-1
0,-2,3,9,15,13,2,2,-2
0,-1,6,-11,-15,-5,1,2,0
0,-2,0,-1,1,-2,-3,-2,0
0,-1,4,3,1,0,-2,-3,-2
0,0,-13,-5,-1,-7,-3,-2,-2
0,-2,0,-4,-5,-1,0,0,-1
0,-4,6,12,-5,0,-1,-1,-3
0,-2,-3,2,9,7,2,1,0
0,-3,-5,-1,-7,-9,-3,-1,0
0,-1,6,2,9,2,-1,-2,-1
0,3,-1,0,2,-1,2,0,1
0,-1,-5,-3,-1,0,1,0,0
0,-4,2,-6,-12,-4,-2,-3,-2
0,1,-4,2,-2,-4,-3,-1,2
0,-1,2,2,5,0,0,-1,-1
0,1,-4,-6,-3,-5,-2,-2,-3
0,1,13,1,2,14,9,9,3
0,-2,2,7,4,-1,-5,-6,-4
0,2,-6,-10,-3,3,0,0,1
0,-2,-3,5,-1,-7,-6,-3,2
0,-2,-3,-16,-22,-13,-6,-5,-3
0,-2,-9,4,0,3,1,2,1
0,-1,1,4,7,3,2,3,-2
0,2,0,-6,-3,-3,-3,1,-2
0,-1,-4,-1,3,0,-3,-2,-1
0,-1,7,3,-6,-1,0,-1,-2
0,1,-3,4,17,3,2,1,0
0,0,-2,-4,-10,2,1,2,2
0,-4,-9,-10,-2,-5,-4,-3,-2
0,0,-2,1,-1,-3,-2,-1,0
0,-2,-9,-8,6,5,-2,-1,-1
0,-2,1,-6,-3,-1,0,0,-1
0,1,1,3,4,-2,-1,-1,0
0,1,-6,-6,3,4,2,3,1
0,-2,6,7,4,1,-1,-3,-2
0,0,-3,7,16,11,4,2,1
0,-1,2,-3,-4,0,0,-4,1
0,-5,-8,-14,-9,-8,-4,-2,-2
0,0,12,15,0,-7,-2,-1,-3
0,-1,-10,-8,-5,-3,-2,-1,-1
0,0,-3,-4,-4,-1,-1,0,-2
0,0,0,4,12,6,2,1,-1
0,-3,6,4,-12,-7,-1,-1,-3
0,-1,-1,-3,-3,-7,-2,0,0
0,0,-3,-5,-10,1,0,1,2
0,-1,-6,-5,-9,-7,-6,-3,-1
0,-1,19,16,9,9,9,5,-3
0,0,-10,-6,5,5,1,1,-1
0,1,2,7,9,5,-1,1,1
0,3,9,4,-7,-5,-3,-2,-1
0,0,-9,-26,-10,-1,-3,-1,3
0,-3,-7,1,-1,-1,2,0,-4
0,-3,7,8,2,-4,-4,-2,-1
0,1,-1,-15,-18,-1,2,2,-1
0,-2,-16,-3,1,-3,-2,-3,0
0,0,15,4,-13,-6,0,0,-1
0,0,-3,-18,-2,-2,-2,-3,-1
0,-4,-8,9,1,-5,-1,-3,-2
0,-5,-13,-5,3,1,-3,-3,-2
0,-2,-5,-5,-2,-4,-1,-2,-2
0,1,6,5,0,-2,2,0,-1
0,-2,-3,-1,-1,0,-1,1,-1
0,1,15,3,2,-2,0,-1,0
0,-4,-17,-2,-2,-3,-4,-4,-2
0,1,-2,4,6,2,-1,-1,0
0,0,7,9,7,1,2,1,3
0,0,-1,-7,-3,4,0,1,2
0,1,8,6,6,2,0,0,-1
0,-2,-2,7,4,-2,-1,-1,-2
0,-2,-7,-6,-9,0,0,-1,0
0,3,4,2,1,-3,-5,-4,0
0,-1,-8,-5,-7,-4,1,-1,0
0,0,10,4,3,5,5,5,-1
0,1,1,9,15,0,-2,-1,0
0,2,-4,-22,-18,-7,-3,-2,-1
0,0,9,-2,6,3,-3,-1,2
0,-3,-13,-1,-9,-4,-1,-2,-1
0,-1,2,-2,1,2,1,-1,0
0,-2,-10,4,1,-4,-3,-2,-1
0,2,5,2,-2,-6,-1,0,0
0,0,0,1,-1,0,0,0,0
0,1,-6,-12,-1,1,3,2,-1
0,-4,4,1,-1,1,-1,-3,-4
0,0,3,6,-3,-3,0,2,1
0,0,-1,1,5,2,0,1,1
0,-1,-4,0,-1,1,-1,-1,-1
0,-2,0,1,4,1,4,2,-1
0,-1,0,-8,-5,-1,0,-1,-2
0,-2,3,4,-10,-1,-2,-1,0
0,1,0,-1,2,3,-4,-2,-2
0,-5,-12,0,-1,-5,-1,-2,-2
0,1,4,3,7,5,2,-1,0
0,-1,-9,-11,2,0,0,0,1
0,-1,-5,-7,-10,-7,-5,-3,1
0,1,19,6,1,-4,-2,-2,0
0,-2,-14,-10,-7,-5,0,1,1
0,-1,-1,-7,6,4,1,0,-1
0,-3,1,8,2,-1,3,2,-1
0,1,-3,1,0,-1,-3,-2,0
0,1,-2,-2,-4,-3,-3,-3,0
0,-3,3,6,1,-2,-1,-3,-3
0,0,-3,3,11,3,2,1,-1
0,-1,-8,-14,-15,-14,-6,-2,-1
0,-2,7,7,3,13,4,1,-1
0,-2,-11,-6,1,6,4,5,3
0,-1,5,5,5,0,0,-2,-2
0,-1,-5,3,4,-1,-1,0,0
0,0,1,-3,-4,-1,0,0,-2
0,0,3,0,-1,-10,-5,-3,-1
0,-4,-1,-7,-5,-1,2,2,-1
0,0,-1,4,4,3,-1,-1,-1
0,-2,-1,-5,-6,-4,-3,-3,-1
0,0,-1,-3,-13,-10,-1,-2,-1
0,0,3,-4,-5,5,0,-1,0
0,-1,3,2,0,3,1,1,-2
0,1,5,-1,4,2,1,1,0
0,-4,-1,8,10,3,-4,-4,-2
0,1,1,-8,-8,-5,0,0,0
0,3,-10,-4,6,10,3,2,1
0,2,4,-6,-4,-6,-6,-3,-2
0,1,-3,-2,-4,-1,-3,-1,-1
0,-2,3,5,3,2,3,1,-1
0,-1,3,7,8,8,5,1,0
0,-3,-14,0,-2,-7,-4,-4,-2
0,1,1,-8,6,6,-1,0,1
0,-1,-5,1,-1,-2,0,0,0
0,0,5,1,-6,-6,-2,-2,0
0,1,-4,0,1,1,-3,-1,-1
0,-1,7,13,8,7,8,2,-1
0,-2,-9,-22,-9,-3,-3,-2,0
0,-2,11,18,2,0,0,-1,-2
0,-3,-2,-5,9,-1,-3,1,-1
0,1,-3,-14,-7,-4,-3,-3,-1
0,-1,3,12,4,0,1,1,-1
0,-2,-3,-4,-9,-11,-3,-1,0
0,-1,-6,-1,-1,-1,-1,-1,0
0,1,1,2,-1,0,-1,-2,0
0,-1,2,4,-1,-2,-1,-1,-3
0,-1,8,-1,-6,-8,-6,-3,0
0,-1,1,4,10,10,9,7,0
0,-1,-8,-4,-3,-1,-3,-1,0
0,2,1,-3,-3,-7,-4,-3,0
0,-4,-12,-12,-6,7,1,0,-3
0,-1,0,2,-11,-7,-2,0,1
0,0,0,6,7,-4,2,1,-1
0,-2,6,9,-7,-1,-3,-1,-2
0,1,-3,-11,3,-2,-3,-2,-1
0,0,-1,2,-2,1,1,-2,0
0,1,3,-6,-4,-4,0,0,1
0,-2,-4,-2,-9,-3,-4,-4,-1
0,0,-7,5,13,6,6,4,1
0,-2,3,-2,-4,-3,-1,-1,-1
0,0,1,5,8,3,-1,-2,1
0,-7,-10,-2,-6,0,0,-1,-3
0,1,4,4,8,3,-3,-2,-2
0,1,-8,-23,-18,-8,-1,-1,0
0,0,2,5,6,1,-2,-1,-2
0,1,-7,-3,2,0,2,1,0
0,-1,13,11,4,1,0,1,-1
0,-2,-4,7,10,4,-1,-2,-2
0,0,-7,-13,-12,-5,-3,-1,0
0,1,7,7,1,-1,-1,0,-1
0,-1,-9,-6,-4,-3,1,1,0
0,2,6,8,10,3,2,-2,-1
0,-1,6,1,-5,-4,-1,-2,0
0,1,-7,-4,3,3,4,3,2
0,-1,-6,0,-5,2,0,-1,0
0,0,3,1,-3,-4,-2,0,1
0,-2,1,3,-1,-4,-2,-2,-3
0,0,10,5,10,0,-2,-2,-1
0,-1,-13,-16,-7,5,4,2,0
0,2,7,0,-3,0,-1,-1,0
0,2,2,0,-1,-3,-1,-2,-3
0,0,2,-1,-7,-11,-7,-5,0
0,2,-4,1,-1,0,0,-1,1
0,-2,-3,-4,4,7,3,1,-2
0,-2,-7,-3,-4,3,2,3,-1
0,5,4,4,3,-5,-2,-2,0
0,-4,-2,-9,-18,-10,-5,-4,-2
0,-2,-1,2,3,1,-1,-1,0
0,1,-6,-3,4,-1,1,2,2
0,-2,-7,-10,-7,13,2,1,-3
0,1,7,8,6,-8,-3,-3,-2
0,-1,-1,3,4,1,0,-1,0
0,1,9,-4,-15,-3,-4,-4,1
0,-6,-10,1,8,0,-1,-1,-1
0,1,0,4,4,2,1,2,1
0,-1,0,2,-4,-2,-2,0,-3
0,-2,-3,4,10,1,0,2,0
0,-1,-1,-2,-3,-2,-2,-2,1
0,-2,1,2,0,1,-1,-2,1
0,-1,-2,-3,-6,-6,-4,-2,-3
0,-1,2,4,-5,-5,-3,-2,-3
0,-2,3,-6,0,1,-2,0,-1
0,0,1,2,-2,0,0,0,-2
0,-2,-4,1,8,-1,-2,-1,0
0,0,-1,-6,-20,-7,1,1,1
0,-1,4,10,5,8,2,-2,-1
0,1,0,-7,-10,-9,-4,-1,-1
0,1,3,2,-1,-6,-1,-1,2
0,-3,-10,-1,4,10,2,-2,0
0,-3,-5,-8,-11,-5,2,2,1
0,0,7,5,7,0,-1,-2,-1
0,0,-2,1,3,0,2,1,-1
0,0,1,5,6,7,4,1,-1
0,1,-8,-15,-4,-4,-3,-4,-1
0,-1,4,2,-2,0,-1,0,-1
0,-3,-2,-5,-4,-5,1,0,0
0,-2,3,1,9,5,3,3,0
0,-2,-3,-7,-7,-1,0,2,-1
0,0,-3,-2,4,-1,1,0,-1
0,0,5,9,-4,-2,-4,-5,0
0,-3,-5,-7,-3,-8,-6,-1,-1
0,2,-2,0,1,4,4,2,-1
0,-2,-5,-7,-1,0,-2,0,1
0,-1,-1,-2,-2,1,-2,-3,-1
0,0,3,1,0,-4,-6,-5,-2
0,0,4,8,9,0,3,2,1
0,1,-4,0,4,5,3,0,-1
0,-1,-4,2,-2,3,-1,-2,-2
0,-1,1,-12,-7,-6,-4,-3,-2
0,0,-9,1,-1,-3,-4,-2,-3
0,-1,8,1,1,3,1,0,-1
0,0,-2,-2,3,-4,-2,0,-1
0,-1,-5,-7,-14,1,-2,-1,0
0,2,3,-5,-2,0,-1,1,-1
0,-2,-6,7,5,0,3,3,1
0,0,4,-1,-8,-5,-3,-3,0
0,0,4,4,6,10,4,0,-3
0,0,-9,1,4,1,-3,-1,2
0,-4,-17,-16,-6,-6,-4,-3,-3
0,0,13,3,5,6,2,1,0
0,-2,-5,-2,-2,-3,0,0,1
1,-3,13,12,6,2,0,-1,0
1,1,-3,-13,-8,-3,-2,-2,0
1,-2,-6,-1,-9,-7,-5,-3,-1
1,-1,1,6,14,9,4,3,-1
1,0,-6,-13,-16,-3,0,-1,-1
1,-2,9,4,-4,-4,-5,-3,-2
1,1,-1,4,13,0,2,3,-1
1,1,14,9,-18,-3,1,1,0
1,-3,-15,-5,2,-6,-3,-3,-1
1,-3,-24,-1,1,3,-2,0,-2
1,-1,0,-8,-3,2,2,0,-2
1,0,7,8,2,-7,-5,-2,-1
1,0,1,7,3,1,1,0,0
1,-1,5,-3,-5,1,1,0,1
1,2,1,7,4,-1,-3,-1,0
1,0,-7,-4,-3,-4,-2,-2,0
1,0,2,3,8,6,2,2,-1
1,-3,-1,0,2,-4,-1,-2,1
1,-2,-5,5,7,-3,-2,-1,-2
1,0,-4,-13,-9,-1,-1,-1,-1
1,-2,6,2,1,1,0,-1,-1
1,1,2,4,1,0,1,0,-1
1,-2,-3,-5,-4,2,0,-1,-1
1,-2,-5,-6,-5,-9,-7,-4,-2
1,0,9,11,0,-5,1,0,-1
1,-2,2,-1,13,5,1,1,-1
1,0,-2,-9,-15,-4,0,1,1
1,-1,-6,1,11,5,2,0,0
1,1,13,-1,3,-1,-3,-3,-1
1,-2,-18,-5,-7,-7,-6,-3,-2
1,0,8,-4,-8,-2,2,0,0
1,-4,-9,-6,2,1,2,0,-2
1,-1,7,7,7,-1,-4,-2,-2
1,1,0,-4,-10,-1,-2,-1,1
1,4,-4,3,8,3,1,4,1
1,-2,0,-12,-5,-1,1,-1,0
1,1,-9,-2,-4,-4,-2,-1,0
1,-1,1,4,-7,-6,-5,-3,-1
1,-1,-3,1,-4,0,0,0,-1
1,1,5,6,10,0,0,1,-1
1,-2,-9,-4,3,3,-1,0,-1
1,0,6,4,2,1,0,0,0
1,-2,-4,-8,-2,-5,-1,-3,-2
1,-1,-1,2,1,6,0,-1,-1
1,-2,-4,-12,-13,-9,-1,-2,0
1,1,8,12,6,4,4,2,-1
1,-6,-1,-5,-5,-1,-3,-3,-6
1,0,2,1,-1,-8,-2,-1,0
1,1,-2,-5,-1,5,0,-1,-1
1,1,4,4,3,1,0,-1,-1
1,-1,-6,-1,-1,0,-1,1,0
1,-3,-2,1,0,-3,-2,-4,-3
1,0,1,-2,-5,-2,-2,-1,0
1,-4,-14,-5,0,0,2,0,-1
1,2,3,-1,5,9,1,-1,0
1,3,14,11,-3,0,2,2,1
1,-14,1,11,8,0,0,0,-2
1,1,-10,-25,-13,3,1,-1,0
1,1,-6,1,-9,-8,-5,-2,-2
1,1,-2,0,1,-3,-2,-1,0
1,17,3,3,4,5,3,4,3
1,3,11,5,-11,-9,-2,1,5
1,-28,-8,18,30,19,5,-2,-6
1,10,-8,-41,-19,-10,-4,-2,0
1,26,11,2,0,3,2,0,-2
1,27,11,0,-15,-23,-1,7,15
1,-20,-8,-7,11,8,-1,-3,-1
1,-56,-27,-1,-14,6,-5,-11,-24
1,43,17,0,17,17,9,11,16
1,51,25,16,16,1,9,11,18
1,-64,-50,-22,-22,-9,-12,-21,-31
1,-67,-3,-17,-14,-13,-14,-15,-28
1,8,9,-7,-26,-20,-6,-1,0
1,-26,-29,9,15,9,0,-3,-3
1,127,28,-12,-20,-14,2,9,28
1,99,23,28,20,15,23,36,45
1,-126,2,2,-4,-1,7,12,-5
1,14,-5,-4,26,-1,-7,0,-5
1,60,36,14,-17,-1,0,0,6
1,-18,-27,-20,-50,-30,-8,3,-25
1,-57,-46,-6,-2,-24,-20,-58,-69
1,-19,-2,0,66,92,51,44,5
1,-31,-21,0,4,-32,-63,-100,-35
1,127,86,18,-48,-70,-34,-42,5
1,-66,-16,-17,46,69,26,45,68
1,-128,24,14,-12,-23,-7,15,-38
1,-82,-60,-12,16,-30,11,10,-16
1,60,37,6,14,31,2,33,34
1,-12,-56,-31,-60,-67,-66,-97,-90
1,126,23,-1,0,9,26,-4,32
1,69,51,18,-24,-9,36,81,68
1,-71,-35,28,30,-5,16,2,-10
1,12,45,13,-30,17,21,64,32
1,-46,-57,-29,-18,9,-13,4,6
1,-3,21,10,-4,-9,-14,-44,-19
1,19,4,7,14,-9,-6,-17,-10
1,20,-10,-7,-9,3,11,14,17
1,51,11,3,-25,-42,-28,-25,-7
1,-63,-5,-13,7,24,22,34,8
1,-2,-56,-18,-6,15,2,-1,1
1,-7,25,26,32,11,-4,-4,-1
1,-63,6,-20,-19,-24,-15,-21,-19
1,31,22,19,12,14,2,15,23
1,33,2,-3,29,28,9,-6,2
1,6,-3,-6,16,-8,4,2,-1
1,-12,-41,16,-8,-20,-15,-19,-13
1,-17,-7,-23,-13,23,6,13,-2
1,-107,-26,-12,12,3,-6,-6,-18
1,127,26,2,-11,-9,-9,13,31
1,-45,-20,-23,-28,-6,-11,-13,-15
1,26,-4,5,8,11,-2,8,-4
1,98,18,4,2,13,-11,-22,-1
1,-75,-22,-3,4,3,38,16,-11
1,23,12,8,20,8,9,-2,-1
1,8,5,-3,3,-1,14,7,2
1,-9,0,10,13,-8,-20,-21,-5
1,33,4,-11,-3,-6,-36,-30,-3
1,24,8,4,-37,-23,-19,-14,-4
1,52,17,-4,4,8,-1,0,-2
1,-115,-22,-4,33,36,23,22,-2
1,38,5,12,-5,-12,2,4,7
1,13,10,9,32,13,5,-4,-7
1,-5,-1,-2,8,1,-3,0,-1
1,49,9,-15,-13,-6,-1,7,12
1,-40,-31,-16,-17,-12,-4,-5,-8
1,-31,15,11,21,3,2,7,-3
1,-17,6,19,3,0,2,1,-2
1,63,8,-4,-8,-7,-4,-1,13
1,-78,-24,5,-1,-6,-1,-9,-14
1,58,17,-6,-14,0,5,8,8
1,-38,-7,-19,-8,5,4,4,-3
1,-69,-24,8,11,7,5,3,1
1,59,14,3,1,-9,-10,-8,-1
1,24,-3,-5,-26,1,-5,-4,3
1,-54,-8,0,-12,-8,1,1,-11
1,11,15,-5,8,5,7,9,1
1,-41,-14,1,-5,-6,-11,-16,-11
1,30,6,6,27,22,14,8,7
1,7,-1,2,5,0,-5,-9,-2
1,-28,4,2,-27,-15,-2,1,-3
1,16,4,-5,9,10,2,5,3
1,12,0,0,8,-4,-1,0,5
1,2,-13,0,-8,-5,-4,-7,-8
1,-20,-6,6,1,-2,1,2,-4
1,25,3,-3,6,3,6,5,-1
1,2,12,10,1,1,1,2,4
1,4,-4,-11,-4,-9,-7,-6,1
1,-17,-1,-3,-1,-6,-4,-6,-4
1,33,2,-1,-3,4,8,8,8
1,-4,-3,2,0,1,5,8,-1
1,0,-1,-6,-4,5,2,1,-1
1,-8,1,-2,5,-8,-15,-9,-5
1,20,20,9,-3,7,14,9,8
1,-31,-16,-8,-13,-10,-5,-19,-14
1,17,2,0,0,-6,-7,0,4
1,23,-4,5,-3,-1,9,5,3
1,-12,2,2,10,10,4,9,7
1,-28,-8,-5,-5,-10,-13,-12,-6
1,-20,-6,-3,-1,-5,-4,-3,-7
1,-7,0,5,-6,-1,-4,-4,-2
1,34,6,2,4,-1,-2,-4,3
1,-17,-3,-4,-11,-6,1,2,3
1,19,2,-2,9,2,8,9,12
1,-13,0,5,-2,4,0,2,-2
1,-12,5,-16,-10,2,1,4,2
1,-1,-5,8,19,9,-2,-5,-2
1,1,-3,-5,-2,-2,-6,-9,-7
1,11,1,4,5,4,12,12,3
1,9,-6,0,-2,-6,-2,-2,-6
1,-23,2,-1,0,-5,-5,2,0
1,-49,-13,-1,-2,1,-3,-6,-14
1,9,1,-3,-1,-5,0,0,1
1,-5,-3,-1,-4,-1,0,-1,4
1,21,0,-5,-6,1,3,7,5
1,-9,-3,1,-5,-4,-6,-12,-11
1,4,4,-4,-3,3,7,11,6
1,-20,-3,13,12,-4,-9,-11,-9
1,-3,-2,1,1,3,2,1,-1
1,32,5,-6,-10,-8,-5,-1,7
1,13,-3,-6,0,5,6,6,4
1,-15,-5,-1,8,0,2,-3,-5
1,-12,-12,2,4,1,-4,-13,-6
1,23,5,2,-13,-2,-2,-1,-2
1,-25,-3,-8,-6,-5,-5,-4,-1
1,-2,0,2,10,7,3,3,-2
1,-10,0,-5,0,0,-4,-2,-2
1,-11,9,7,5,6,4,1,-4
1,11,-4,-5,7,5,1,-3,3
1,-14,-3,-1,-19,-8,-3,-1,1
1,6,10,-2,-2,-2,-2,1,0
1,26,-4,1,5,0,2,5,5
1,-13,-1,11,3,3,-4,-6,-9
1,6,0,-14,-8,-2,-5,-1,2
1,16,-5,-5,-3,-2,2,-1,3
1,-2,0,2,1,-3,5,6,5
1,-2,-6,2,-3,0,-2,-3,-3
1,14,7,4,-11,-9,-6,-4,-1
1,15,-1,-9,0,6,1,6,2
1,-17,5,6,14,7,-1,-6,-5
1,5,-2,-6,-15,-9,-2,3,4
1,7,-1,9,10,0,-1,-2,-2
1,-26,-5,-13,-19,-1,0,2,-1
1,16,2,-3,-6,-6,-4,-4,0
1,2,-10,-3,8,-1,-4,-9,-3
1,16,14,5,22,9,1,2,2
1,-42,-8,5,-1,-10,-2,-4,-10
1,14,-1,1,10,9,4,3,2
1,-7,3,-1,-5,-3,-2,1,1
1,-14,-8,1,2,-1,-1,-2,-3
1,25,11,2,2,1,-2,-2,0
1,-8,-1,-4,-7,-4,-1,0,6
1,-28,-11,-2,-2,-5,-2,-1,-6
1,0,-1,-1,-4,3,0,-4,-4
1,25,0,-6,-11,-5,-6,-9,-4
1,-17,-7,7,18,3,1,4,-6
1,-8,-2,-6,-4,4,0,-6,-3
1,10,-4,-7,-10,-4,0,7,7
1,-6,4,5,-3,-3,-2,0,-1
1,3,-5,-11,-2,0,-1,-2,-5
1,-2,-5,2,3,-2,-1,-3,-2
1,9,9,2,-5,-9,-3,-1,1
1,8,-1,-7,-7,-5,-2,-2,1
1,-17,-4,4,0,-1,1,-1,-2
1,24,9,1,-1,-1,-2,0,3
1,-4,-2,-1,0,-1,2,0,-3
1,9,-8,-11,-18,-1,-3,0,2
1,-3,0,2,-1,-6,-1,-2,-8
1,0,1,-4,0,0,-5,-4,-2
1,6,-5,0,-1,3,3,-2,-1
1,-13,2,6,11,0,1,1,0
1,5,-4,-6,-9,2,1,0,5
1,-1,8,0,0,2,0,3,2
1,6,-2,-3,3,-4,-5,-3,0
1,13,-2,4,9,2,1,2,5
1,-13,-2,-1,-5,-2,1,2,-1
1,14,2,1,3,6,1,-3,-6
1,-2,1,3,5,1,-3,-6,0
1,-3,-5,-7,-8,-4,1,-1,-4
1,15,4,-1,-3,-1,-3,2,4
1,-3,-5,0,-3,-1,4,7,6
1,-2,-2,0,9,-3,-1,6,-2
1,9,7,5,1,-2,-4,-1,4
1,-22,-5,1,0,4,1,-1,2
1,-8,-1,-8,-1,-4,-4,-4,-4
1,13,-1,-2,-8,-6,-3,-2,-1
1,22,-3,0,4,1,2,3,1
1,17,16,0,5,4,-1,0,2
1,-22,-7,-2,-2,-4,-2,0,0
1,-18,-2,-6,-1,2,-3,-6,-9
1,3,3,1,2,-3,0,2,2
1,-21,-8,-2,-2,1,-2,-6,-9
1,14,3,-1,2,5,4,2,0
1,16,2,-2,-8,-1,1,-1,2
1,-21,-4,0,-1,-3,-6,-4,-2
1,-25,-14,-4,-5,-5,1,2,-2
1,-9,3,0,1,-2,1,-3,-5
